Unique.code,Diet,Parasites,Clone,Rep,Block,Week,Infection,InfectionStatus,lifespan.days,WeeklyOffspring,CumulativeWeeklyOffspring,WeeklyLength,Clearance,Clearance_rel,metabolic.rate
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,3,Uninfected,0,37,2,2,1359.43,0.0939261112410123,0.0508244447162837,0.00310761754622641
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,4,Uninfected,0,37,3,5,1465.99,0.109328804143022,0.0508712702491484,0.00379298366336547
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,5,Uninfected,0,37,0,5,1575.67,0.106640350499644,0.0429527556270701,0.00371330224294619
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,5.5,Uninfected,0,37,2,7,1568.46,NA,NA,NA
S:M Uninf MID 2,SM,Uninfected,Mid37,2,1,1,Uninfected,0,37,0,0,1020.42,0.330838049897352,0.317729491754454,0.0015745400679905
S:M Uninf MID 2,SM,Uninfected,Mid37,2,1,2,Uninfected,0,37,1,1,1156.26,-0.24289712270718,-0.181681776047547,0.000632370565560172
S:M Uninf MID 2,SM,Uninfected,Mid37,2,1,3,Uninfected,0,37,0,1,1289.28,0.0684358113296228,0.0411707642559825,-0.000927741656131181
S:M Uninf MID 2,SM,Uninfected,Mid37,2,1,4,Uninfected,0,37,4,5,1385.82,0.0597435529552263,0.0311083801239885,0.00330156816851334
S:M Uninf MID 2,SM,Uninfected,Mid37,2,1,5,Uninfected,0,37,3,8,1406.65,-0.240570514547898,-0.121582283548819,0.000787132663104545
S:M Uninf MID 2,SM,Uninfected,Mid37,2,1,5.5,Uninfected,0,37,0,8,1421.27,NA,NA,NA
S:M Uninf MID 3,SM,Uninfected,Mid37,3,1,1,Uninfected,0,37,0,0,992.09,0.092534922165938,0.0940163788532019,0.00195978743647329
S:M Uninf MID 3,SM,Uninfected,Mid37,3,1,2,Uninfected,0,37,2,2,1135.12,-0.024802091909652,-0.0192488488005242,0.00128217392723586
S:M Uninf MID 3,SM,Uninfected,Mid37,3,1,3,Uninfected,0,37,1,3,1213.19,0.108841830679611,0.0739500026817062,0.000535671255063619
S:M Uninf MID 3,SM,Uninfected,Mid37,3,1,4,Uninfected,0,37,3,6,NA,NA,NA,0.00688706319198725
S:M Uninf MID 3,SM,Uninfected,Mid37,3,1,5,Uninfected,0,37,3,9,1504.57,-0.0906567867763316,-0.040047510674104,0.00184266174010909
S:M Uninf MID 3,SM,Uninfected,Mid37,3,1,5.5,Uninfected,0,37,6,15,1513.99,NA,NA,NA
S:M Uninf MID 4,SM,Uninfected,Mid37,4,1,1,Uninfected,NA,7,0,0,978.94,-0.114457252919594,-0.119434877784935,NA
S:M Uninf MID 4,SM,Uninfected,Mid37,4,1,2,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 4,SM,Uninfected,Mid37,4,1,3,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 4,SM,Uninfected,Mid37,4,1,4,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 4,SM,Uninfected,Mid37,4,1,5,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 4,SM,Uninfected,Mid37,4,1,5.5,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 5,SM,Uninfected,Mid37,5,1,1,Uninfected,0,37,0,0,987.26,0.162621190161816,0.166845328876693,0.0010494964392368
S:M Uninf MID 5,SM,Uninfected,Mid37,5,1,2,Uninfected,0,37,1,1,1139.63,-0.10867904647216,-0.0836793066170552,0.00146218758623745
S:M Uninf MID 5,SM,Uninfected,Mid37,5,1,3,Uninfected,0,37,1,2,1227.12,0.181998819941653,0.120863315400834,0.00148328496945163
S:M Uninf MID 5,SM,Uninfected,Mid37,5,1,4,Uninfected,0,37,3,5,1322.92,0.266727520007533,0.152405507895972,0.00425038284093213
S:M Uninf MID 5,SM,Uninfected,Mid37,5,1,5,Uninfected,0,37,4,9,1398.09,0.084944072653379,0.0434573080613702,-0.00175994634183475
S:M Uninf MID 5,SM,Uninfected,Mid37,5,1,5.5,Uninfected,0,37,2,11,1429.56,NA,NA,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,1,Uninfected,0,37,0,0,977.69,0.247984118316136,0.259430792193065,0.000235381790505042
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,2,Uninfected,0,37,1,1,1189.98,0.130607352341068,0.0922334175657444,0.000373535248578029
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,3,Uninfected,0,37,2,3,1229.69,-0.0181646601643052,-0.0120125717477109,0.00634919204944784
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,4,Uninfected,0,37,3,6,1378.95,-0.0775333593914877,-0.0407747740666585,0.00120822765794201
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,5,Uninfected,0,37,2,8,1453.22,0.157471525079279,0.0745657346595315,0.00281055784613243
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,5.5,Uninfected,0,37,4,12,1526.1,NA,NA,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,1,Uninfected,0,37,0,0,895.8,0.0668495869938699,0.0833060633504218,0.000404750388062679
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,2,Uninfected,0,37,0,0,1164.31,0.238915251404753,0.176240866427772,0.00252247428235979
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,3,Uninfected,0,37,1,1,1263.63,0.055716385659795,0.0348933831954242,0.000923394126394567
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,4,Uninfected,0,37,2,3,1344.92,-0.0901120354504596,-0.0498184138164343,0.00115383598838667
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,5,Uninfected,0,37,2,5,1402.11,0.188733572654065,0.0960030404469225,0.00150732085194245
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,5.5,Uninfected,0,37,3,8,1415.5,NA,NA,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,1,Uninfected,0,37,0,0,888.11,0.202517045233612,0.25676041084955,0.0029139267828306
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,2,Uninfected,0,37,0,0,1139.7,0.194703743542033,0.149897091152388,0.00033968597550456
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,3,Uninfected,0,37,2,2,1244.18,0.245585953011336,0.158648909326542,0.0030141974360549
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,4,Uninfected,0,37,2,4,1333.32,0.15224963098038,0.085642130260505,0.00301516272403419
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,5,Uninfected,0,37,2,6,1434.78,0.147180161786335,0.0714954900889389,0.00261935345438876
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,5.5,Uninfected,0,37,4,10,1489.69,NA,NA,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,1,Uninfected,0,37,0,0,963.85,0.0874873681223706,0.0941730092863453,-0.000459334974101799
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,2,Uninfected,0,37,0,0,1182.66,0.261490267307071,0.186954409288068,0.00108803304593555
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,3,Uninfected,0,37,2,2,1325.15,0.27765221827673,0.158114269446524,0.000452898861708596
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,4,Uninfected,0,37,5,7,1426.82,-0.175600859429711,-0.0862557906702729,0.00383377607759684
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,5,Uninfected,0,37,4,11,1479.44,0,0,0.00158912365367772
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,5.5,Uninfected,0,37,5,16,1502.29,NA,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,1,Uninfected,0,25,0,0,995.83,0.0105097938742797,0.0105979968807573,0.00292228787809102
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,2,Uninfected,0,25,1,1,1315.18,-0.07327308216375,-0.0423617671099359,0.00558980334483541
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,3,Uninfected,0,25,11,12,1307.82,-0.128977772692368,-0.0754082606746804,0.00311600437863916
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,4,Uninfected,0,25,0,12,NA,NA,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,5,Uninfected,0,25,0,12,NA,NA,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,1,5.5,Uninfected,0,25,0,12,NA,NA,NA,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,2,1,Uninfected,NA,6,0,0,NA,NA,NA,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,2,2,Uninfected,NA,6,0,0,NA,NA,NA,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,2,3,Uninfected,NA,6,0,0,NA,NA,NA,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,2,4,Uninfected,NA,6,0,0,NA,NA,NA,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,2,5,Uninfected,NA,6,0,0,NA,NA,NA,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,2,5.5,Uninfected,NA,6,0,0,NA,NA,NA,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,1,Uninfected,0,37,0,0,909.11,0.132900546566201,0.160802907552072,0.0018443871482914
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,2,Uninfected,0,37,0,0,1203.2,-0.10867904647216,-0.0750706494174886,0.002956468415839
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,3,Uninfected,0,37,7,7,1364.43,0.00960617452791634,0.00515997922693938,-0.00067162243009721
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,4,Uninfected,0,37,12,19,1504.12,0.160024422065981,0.0707328724950538,0.00452915990190626
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,5,Uninfected,0,37,8,27,1640.72,-0.0808239165643513,-0.0300241656492514,0.00355965344515382
S:M Uninf STD 2,SM,Uninfected,Standard,2,1,5.5,Uninfected,0,37,9,36,1677.11,NA,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,1,Uninfected,0,24,0,0,1114.72,0.0105097938742797,0.00845790128475734,0.00231046567999703
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,2,Uninfected,0,24,2,2,1335.32,-0.0851630372893967,-0.0477617723577488,0.0033654124506446
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,3,Uninfected,0,24,12,14,1387.98,-0.223749209183273,-0.116143548980275,0.00131441680676438
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,4,Uninfected,0,24,4,18,NA,NA,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,5,Uninfected,0,24,0,18,NA,NA,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,1,5.5,Uninfected,0,24,0,18,NA,NA,NA,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,1,Uninfected,0,34,0,0,1028.59,0.064541560176811,0.0610035156067046,0.00163556121502611
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,2,Uninfected,0,34,2,2,1318.7,-0.285227673631246,-0.164021072518662,0.00308478417202097
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,3,Uninfected,0,34,6,8,1344.27,0.0885163755232473,0.0489835897763359,0.00172346743980419
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,4,Uninfected,0,34,3,11,1382.74,0.280558858032024,0.146738113877637,0.00205463314894133
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,5,Uninfected,0,34,1,12,1368.18,0.174451037606481,0.0931938131059144,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,1,5.5,Uninfected,0,34,0,12,NA,NA,NA,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,1,Uninfected,0,37,0,0,899.73,0.256662391842686,0.317057356301688,0.00203655911517737
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,2,Uninfected,0,37,0,0,1267.71,-0.165988577650122,-0.103285265725388,0.00543780349094109
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,3,Uninfected,0,37,6,6,1425.83,0.0885163755232473,0.0435399700729354,-0.000816587804232267
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,4,Uninfected,0,37,9,15,1445.52,0.0719536197753475,0.0344353448965983,0.00494973917222431
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,5,Uninfected,0,37,6,21,1663.7,-0.204337203487221,-0.0738239726943162,0.00507072070673061
S:M Uninf STD 5,SM,Uninfected,Standard,5,1,5.5,Uninfected,0,37,8,29,1723.41,NA,NA,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,2,1,Uninfected,NA,7,0,0,NA,NA,NA,0.00139330053311759
S:M Uninf STD 6,SM,Uninfected,Standard,6,2,2,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,2,3,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,2,4,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,2,5,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,2,5.5,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,2,1,Uninfected,0,37,0,0,1026.97,0.318822004893697,0.30229626009826,0.000249132598651885
S:M Uninf STD 7,SM,Uninfected,Standard,7,2,2,Uninfected,0,37,1,1,1272.18,0.295964797993298,0.182870196582837,0.000591394247395537
S:M Uninf STD 7,SM,Uninfected,Standard,7,2,3,Uninfected,0,37,8,9,1325.36,0.389241087258939,0.221590408709669,0.000749037641794578
S:M Uninf STD 7,SM,Uninfected,Standard,7,2,4,Uninfected,0,37,4,13,1449.04,0.0674856022578951,0.0321403335676652,0.00354959419437255
S:M Uninf STD 7,SM,Uninfected,Standard,7,2,5,Uninfected,0,37,5,18,1581.08,0.0284118005971748,0.0113655659897328,0.00208720678494356
S:M Uninf STD 7,SM,Uninfected,Standard,7,2,5.5,Uninfected,0,37,5,23,1607.24,NA,NA,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,2,1,Uninfected,0,21,0,0,1006.84,0.195068795767531,0.192427386292328,0.00218027174851436
S:M Uninf STD 8,SM,Uninfected,Standard,8,2,2,Uninfected,0,21,2,2,1291.77,0.194703743542033,0.116682013044999,0.00253280266803274
S:M Uninf STD 8,SM,Uninfected,Standard,8,2,3,Uninfected,0,21,12,14,NA,NA,NA,0.00488129777665683
S:M Uninf STD 8,SM,Uninfected,Standard,8,2,4,Uninfected,0,21,0,14,NA,NA,NA,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,2,5,Uninfected,0,21,0,14,NA,NA,NA,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,2,5.5,Uninfected,0,21,0,14,NA,NA,NA,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,2,1,Uninfected,0,29,0,0,963.68,0.247984118316136,0.267028844510567,0.000918558672185082
S:M Uninf STD 9,SM,Uninfected,Standard,9,2,2,Uninfected,0,29,1,1,1225.23,0.343124157579034,0.228568328019945,0.00205355126417968
S:M Uninf STD 9,SM,Uninfected,Standard,9,2,3,Uninfected,0,29,10,11,1341.07,0.0939261112410123,0.0522256010883497,0.00176959706964929
S:M Uninf STD 9,SM,Uninfected,Standard,9,2,4,Uninfected,0,29,4,15,1381.32,-0.323593357401596,-0.169594200959737,0.0016305784992488
S:M Uninf STD 9,SM,Uninfected,Standard,9,2,5,Uninfected,0,29,0,15,NA,NA,NA,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,2,5.5,Uninfected,0,29,0,15,NA,NA,NA,NA
