Unique.code,Diet,Parasites,Clone,Rep,Block,lifespan.days,Infection,InfectionStatus,Day,Offspring,Length
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,8,0,977.69
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,10,0,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,12,1,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,14,NA,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,15,0,1189.98
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,16,0,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,19,2,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,21,NA,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,22,0,1229.69
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,23,1,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,26,2,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,28,NA,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,29,0,1378.95
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,30,2,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,33,0,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,35,NA,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,36,0,1453.22
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,37,4,NA
S:M Uninf MID 6,SM,Uninfected,Mid37,6,2,37,Uninfected,0,38,0,1526.1
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,7,0,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,8,0,895.8
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,10,0,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,12,0,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,14,NA,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,15,0,1164.31
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,16,0,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,19,1,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,21,NA,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,22,0,1263.63
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,23,0,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,26,2,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,28,NA,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,29,0,1344.92
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,30,0,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,33,2,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,35,NA,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,36,0,1402.11
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,37,3,NA
S:M Uninf MID 7,SM,Uninfected,Mid37,7,2,37,Uninfected,0,38,0,1415.5
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,7,0,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,8,0,888.11
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,10,0,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,12,0,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,14,NA,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,15,0,1139.7
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,16,1,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,19,1,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,21,NA,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,22,0,1244.18
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,23,1,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,26,1,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,28,NA,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,29,0,1333.32
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,30,0,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,33,2,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,35,NA,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,36,0,1434.78
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,37,4,NA
S:M Uninf MID 8,SM,Uninfected,Mid37,8,2,37,Uninfected,0,38,0,1489.69
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,7,0,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,8,0,963.85
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,10,0,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,12,0,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,14,NA,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,15,0,1182.66
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,16,1,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,19,1,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,21,NA,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,22,0,1325.15
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,23,2,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,26,3,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,28,NA,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,29,0,1426.82
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,30,2,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,33,2,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,35,NA,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,36,0,1479.44
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,37,5,NA
S:M Uninf MID 9,SM,Uninfected,Mid37,9,2,37,Uninfected,0,38,0,1502.29
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,7,0,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,8,0,976.38
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,10,0,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,12,0,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,14,NA,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,15,0,1243.45
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,16,0,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,19,2,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,21,NA,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,22,0,1359.43
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,23,1,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,26,2,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,28,NA,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,29,0,1465.99
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,30,0,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,33,0,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,35,NA,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,36,0,1575.67
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,37,2,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,37,Uninfected,0,38,0,1568.46
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,7,0,873.08
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,8,0,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,10,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,12,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,14,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,15,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,16,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,19,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,21,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,22,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,23,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,26,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,28,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,29,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,30,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,33,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,35,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,36,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,37,NA,NA
M Uninf MID 1,M,Uninfected,Mid37,1,1,7,Uninfected,NA,38,NA,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,7,0,937.52
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,8,0,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,10,0,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,12,0,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,14,0,1153.78
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,15,0,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,16,0,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,19,1,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,21,0,1232.16
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,22,NA,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,23,1,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,26,0,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,28,0,1311.27
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,29,NA,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,30,1,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,33,2,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,35,0,1369.59
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,36,NA,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,37,2,NA
M Uninf MID 2,M,Uninfected,Mid37,2,1,37,Uninfected,0,38,1,1360.07
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,7,0,1006.71
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,8,0,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,10,0,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,12,0,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,14,1,1173.11
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,15,0,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,16,0,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,19,0,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,21,0,1174.3
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,22,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,23,0,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,26,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,28,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,29,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,30,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,33,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,35,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,36,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,37,NA,NA
M Uninf MID 3,M,Uninfected,Mid37,3,1,23,Uninfected,0,38,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,7,0,886.91
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,8,0,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,10,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,12,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,14,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,15,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,16,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,19,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,21,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,22,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,23,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,26,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,28,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,29,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,30,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,33,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,35,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,36,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,37,NA,NA
M Uninf MID 4,M,Uninfected,Mid37,4,1,7,Uninfected,NA,38,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,7,0,869
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,8,0,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,10,0,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,12,0,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,14,0,1079.33
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,15,0,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,16,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,19,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,21,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,22,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,23,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,26,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,28,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,29,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,30,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,33,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,35,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,36,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,37,NA,NA
M Uninf MID 5,M,Uninfected,Mid37,5,1,14,Uninfected,0,38,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,7,0,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,8,0,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,10,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,12,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,14,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,15,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,16,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,19,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,21,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,22,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,23,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,26,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,28,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,29,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,30,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,33,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,35,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,36,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,37,NA,NA
M Uninf MID 6,M,Uninfected,Mid37,6,2,7,Uninfected,NA,38,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,7,0,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,8,0,815.55
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,10,0,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,12,0,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,14,0,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,15,0,1093.28
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,16,0,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,19,0,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,21,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,22,0,1128
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,23,1,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,26,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,28,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,29,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,30,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,33,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,35,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,36,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,37,NA,NA
M Uninf MID 7,M,Uninfected,Mid37,7,2,22,Uninfected,0,38,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,7,0,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,8,0,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,10,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,12,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,14,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,15,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,16,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,19,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,21,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,22,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,23,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,26,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,28,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,29,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,30,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,33,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,35,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,36,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,37,NA,NA
M Uninf MID 8,M,Uninfected,Mid37,8,2,7,Uninfected,NA,38,NA,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,7,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,8,0,840.55
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,10,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,12,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,14,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,15,0,1066.26
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,16,1,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,19,1,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,21,NA,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,22,0,1127.9
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,23,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,26,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,28,NA,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,29,0,1216.25
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,30,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,33,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,35,NA,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,36,0,1280.35
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,37,0,NA
M Uninf MID 9,M,Uninfected,Mid37,9,2,37,Uninfected,0,38,0,1264.29
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,7,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,8,0,911.39
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,10,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,12,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,14,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,15,0,1136.98
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,16,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,19,1,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,21,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,22,NA,1237.44
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,23,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,26,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,28,NA,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,29,0,1313.14
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,30,0,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,33,1,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,35,NA,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,36,2,1370.05
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,37,1,NA
M Uninf MID 10,M,Uninfected,Mid37,10,2,37,Uninfected,0,38,0,1408.96
M+ Uninf MID 1,M+,Uninfected,Mid37,1,1,37,Uninfected,0,7,0,929.39
M+ Uninf MID 1,M+,Uninfected,Mid37,1,1,37,Uninfected,0,8,0,NA
M+ Uninf MID 1,M+,Uninfected,Mid37,1,1,37,Uninfected,0,10,0,NA
