Unique.code,Diet,Parasites,Clone,Rep,Block,lifespan.days,Infection,InfectionStatus,Day,Offspring,Length
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,12,0,NA
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,14,0,1200.9
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,15,NA,NA
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,16,2,NA
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,19,3,NA
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,21,1,1490.49
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,22,1,NA
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,23,3,NA
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,24,6,1510.27
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,7,0,NA
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,8,0,946.43
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,10,0,NA
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,12,0,NA
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,14,NA,NA
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,15,0,1183.46
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,16,3,NA
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,19,3,NA
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,21,NA,NA
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,22,0,1503.29
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,23,7,NA
M Uninf STD 6,M,Uninfected,Standard,6,4,23,Uninfected,0,24,7,1527.08
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,7,0,NA
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,8,0,942.16
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,10,0,NA
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,12,1,NA
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,14,NA,NA
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,15,0,1219.81
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,16,4,NA
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,19,4,NA
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,21,NA,NA
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,22,0,1502.04
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,23,5,NA
M Uninf STD 7,M,Uninfected,Standard,7,4,23,Uninfected,0,24,8,1546.17
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,7,0,NA
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,8,0,932.19
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,10,0,NA
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,12,0,NA
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,14,NA,NA
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,15,0,1223.93
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,16,3,NA
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,19,4,NA
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,21,NA,NA
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,22,0,1493.09
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,23,4,NA
M Uninf STD 8,M,Uninfected,Standard,8,4,23,Uninfected,0,24,4,1509.31
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,7,0,NA
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,8,0,883.52
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,10,0,NA
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,12,0,NA
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,14,NA,NA
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,15,0,1165.7
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,16,2,NA
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,19,3,NA
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,21,NA,NA
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,22,0,1432.02
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,23,6,NA
M Uninf STD 9,M,Uninfected,Standard,9,4,23,Uninfected,0,24,6,1490.46
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,7,0,NA
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,8,0,946.56
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,10,0,NA
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,12,1,NA
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,14,NA,NA
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,15,0,1140.37
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,16,1,NA
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,19,1,NA
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,21,NA,NA
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,22,0,1470.54
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,23,8,NA
M Uninf STD 10,M,Uninfected,Standard,10,4,23,Uninfected,0,24,0,1465.09
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,7,0,947.6
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,8,0,NA
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,10,0,NA
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,12,1,NA
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,14,0,1166.37
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,15,NA,NA
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,16,1,NA
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,19,1,NA
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,21,0,1342.12
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,22,NA,NA
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,23,4,NA
M+ Uninf STD 1,M+,Uninfected,Standard,1,3,23,Uninfected,0,24,6,1403.04
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,7,0,930.95
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,8,0,NA
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,10,0,NA
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,12,0,NA
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,14,0,1184.17
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,15,NA,NA
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,16,3,NA
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,19,2,NA
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,21,4,1514.18
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,22,NA,NA
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,23,0,NA
M+ Uninf STD 2,M+,Uninfected,Standard,2,3,23,Uninfected,0,24,7,1582.98
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,7,0,973.88
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,8,0,NA
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,10,0,NA
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,12,0,NA
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,14,0,1216.16
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,15,NA,NA
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,16,2,NA
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,19,3,NA
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,21,0,1484.97
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,22,NA,NA
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,23,11,NA
M+ Uninf STD 3,M+,Uninfected,Standard,3,3,23,Uninfected,0,24,0,1504.29
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,7,0,951.02
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,8,0,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,10,0,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,12,1,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,14,NA,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,15,NA,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,16,NA,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,19,NA,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,21,NA,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,22,NA,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,23,NA,NA
M+ Uninf STD 4,M+,Uninfected,Standard,4,3,11,Uninfected,NA,24,NA,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,7,0,1026.33
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,8,0,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,10,0,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,12,1,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,14,0,1261.5
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,15,NA,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,16,2,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,19,2,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,21,0,1386.35
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,22,NA,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,23,4,NA
M+ Uninf STD 5,M+,Uninfected,Standard,5,3,23,Uninfected,0,24,0,1472.43
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,7,0,NA
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,8,0,984.07
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,10,0,NA
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,12,1,NA
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,14,NA,NA
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,15,0,1171.69
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,16,1,NA
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,19,1,NA
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,21,NA,NA
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,22,0,1428.29
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,23,4,NA
M+ Uninf STD 6,M+,Uninfected,Standard,6,4,23,Uninfected,0,24,4,1496.98
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,7,0,NA
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,8,0,1124.34
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,10,0,NA
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,12,1,NA
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,14,NA,NA
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,15,0,1227.65
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,16,1,NA
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,19,3,NA
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,21,NA,NA
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,22,0,1489.19
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,23,3,NA
M+ Uninf STD 7,M+,Uninfected,Standard,7,4,23,Uninfected,0,24,7,1515.78
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,7,0,NA
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,8,0,927.7
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,10,0,NA
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,12,1,NA
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,14,NA,NA
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,15,0,1164.55
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,16,2,NA
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,19,5,NA
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,21,NA,NA
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,22,0,1408.82
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,23,4,NA
M+ Uninf STD 8,M+,Uninfected,Standard,8,4,23,Uninfected,0,24,0,1421.7
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,7,0,NA
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,8,0,939.83
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,10,0,NA
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,12,0,NA
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,14,NA,NA
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,15,0,1233.76
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,16,3,NA
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,19,2,NA
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,21,NA,NA
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,22,0,1548.61
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,23,4,NA
M+ Uninf STD 9,M+,Uninfected,Standard,9,4,23,Uninfected,0,24,7,1586.96
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,7,0,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,8,0,1026.98
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,10,0,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,12,1,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,14,NA,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,15,0,1256.28
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,16,2,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,19,3,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,21,NA,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,22,0,1552.15
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,23,6,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,4,23,Uninfected,0,24,7,1560.33
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,7,0,1033.96
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,8,0,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,10,0,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,12,2,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,14,0,1339.11
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,15,NA,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,16,9,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,19,NA,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,21,NA,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,22,NA,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,23,NA,NA
S Met STD 1,S,Metsch,Standard,1,3,16,Infected,1,24,NA,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,7,0,1106.13
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,8,0,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,10,0,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,12,0,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,14,NA,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,15,NA,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,16,NA,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,19,NA,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,21,NA,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,22,NA,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,23,NA,NA
S Met STD 2,S,Metsch,Standard,2,3,11,Exposed,NA,24,NA,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,7,0,1066.17
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,8,0,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,10,2,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,12,0,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,14,0,1336.01
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,15,NA,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,16,7,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,19,NA,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,21,NA,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,22,NA,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,23,NA,NA
S Met STD 3,S,Metsch,Standard,3,3,16,Infected,1,24,NA,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,7,0,1087.4
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,8,0,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,10,0,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,12,2,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,14,0,1394.93
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,15,NA,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,16,10,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,19,NA,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,21,NA,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,22,NA,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,23,NA,NA
S Met STD 4,S,Metsch,Standard,4,3,17,Infected,1,24,NA,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,7,0,1089.93
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,8,0,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,10,0,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,12,3,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,14,0,1262.56
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,15,NA,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,16,7,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,19,0,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,21,1,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,22,NA,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,23,NA,NA
S Met STD 5,S,Metsch,Standard,5,3,20,Infected,1,24,NA,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,7,0,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,8,0,1025.06
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,10,0,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,12,2,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,14,NA,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,15,0,1250.31
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,16,6,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,19,0,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,21,NA,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,22,NA,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,23,NA,NA
S Met STD 6,S,Metsch,Standard,6,4,18,Infected,1,24,NA,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,7,0,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,8,0,1225.96
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,10,0,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,12,0,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,14,NA,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,15,0,1406.27
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,16,9,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,19,NA,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,21,NA,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,22,NA,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,23,NA,NA
S Met STD 7,S,Metsch,Standard,7,4,16,Infected,1,24,NA,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,7,0,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,8,0,1163.09
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,10,0,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,12,1,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,14,NA,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,15,0,1276.51
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,16,4,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,19,0,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,21,NA,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,22,NA,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,23,NA,NA
S Met STD 8,S,Metsch,Standard,8,4,18,Infected,1,24,NA,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,7,0,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,8,0,1201.78
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,10,0,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,12,1,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,14,NA,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,15,0,1326.55
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,16,5,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,19,1,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,21,NA,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,22,NA,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,23,NA,NA
S Met STD 9,S,Metsch,Standard,9,4,19,Infected,1,24,NA,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,7,0,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,8,0,1264.86
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,10,0,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,12,4,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,14,NA,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,15,0,1394.62
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,16,12,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,19,0,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,21,NA,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,22,NA,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,23,NA,NA
S Met STD 10,S,Metsch,Standard,10,4,18,Infected,1,24,NA,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,7,0,1006.54
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,8,0,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,10,0,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,12,0,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,14,0,1266.98
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,15,NA,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,16,3,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,19,4,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,21,0,1421.32
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,22,NA,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,23,2,NA
S:M Met STD 1,SM,Metsch,Standard,1,3,23,Exposed,0,24,0,1483.46
S:M Met STD 2,SM,Metsch,Standard,2,3,22,Exposed,0,7,0,959.61
S:M Met STD 2,SM,Metsch,Standard,2,3,22,Exposed,0,8,0,NA
